#,Menu_Item,SKU,Location,Category,Ingredients,Description,Price,Image,Order Online
123,221.Durian,221,Hamilton,SMOOTHIES,"Durian pulp, sugar, cream, egg yolks, butter, flour, milk, vanilla extract, salt.",,$7.25 ,https://stream.quickposhub.com/5517a3e3adb642cb8ae0535272afaad4.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
124,250.Tropical,250,Hamilton,SMOOTHIES,pineapple / mango / coconut milk / bananas / oranges / honey.,,$6.50 ,https://stream.quickposhub.com/c98d11868a83433b9f08e52080882335.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
125,220.Mango,220,Hamilton,SMOOTHIES," mango, ice, milk, sugar / lime juice, mint leaves",,$6.50 ,https://stream.quickposhub.com/68141b44885247d0a0724f34868132d0.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
126,219.Jackfruit,219,Hamilton,SMOOTHIES,"jackfruit, spices, herbs, and seasonings.",,$6.50 ,https://stream.quickposhub.com/3220326aea32443590a0052173f676b2.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
127,222.Avocado,222,Hamilton,SMOOTHIES,avocado / lime juice / salt / black pepper / garlic / red onion / cilantro.,,$7.25 ,https://stream.quickposhub.com/d4751e5890c146c3bd5bfd7962bb0533.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
128,252.MangoSunshine,252,Hamilton,SMOOTHIES,"mango juice, pineapple juice, coconut milk, agave syrup, and ice.",,$6.50 ,https://stream.quickposhub.com/ddc65215194e46089eeb99c75e83972b.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
129,223.Coconut,223,Hamilton,SMOOTHIES, coconut milk / shredded coconut / coconut sugar / coconut oil / coconut water.,,$6.50 ,https://stream.quickposhub.com/96b6c98557ea4a759c1a636e3b4f2c4d.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
130,224.Vanilla,224,Hamilton,SMOOTHIES,"vanilla beans, alcohol, water, sugar, and optionally glycerin/acid.",,$6.50 ,https://stream.quickposhub.com/e46bf360224e47d385676e7f6b02dac4.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
131,227.Strawberry,227,Hamilton,SMOOTHIES, strawberries / sugar / water / citric acid,,$6.50 ,https://stream.quickposhub.com/0d177d3140454bd3b67451f30673d563.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
132,251.C&C,251,Hamilton,SMOOTHIES,"beef, onions, mushrooms, bell peppers, tomato sauce, soy sauce, and rice noodles.",,$6.50 ,https://stream.quickposhub.com/ac5f274676724e5e86c9a577839cccf0.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
133,225.Matcha,225,Hamilton,SMOOTHIES,matcha powder / milk / sweetener / ice,,$6.50 ,https://stream.quickposhub.com/7a334e8b54614dfc8fd7e4e98487cff4.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
134,253.Hurrican,253,Hamilton,SMOOTHIES,rum/ passion fruit juice/ orange juice/ grenadine/ lime juice,,$6.50 ,https://stream.quickposhub.com/a96b32b8d3b74cc89aa4ba0271e7ae87.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
135,X16L. Sizzling SHRIMP,X16L,Hamilton,STIR FRIED,shrimp/vegetables/sauce/butter/oil/spices/herbs/seasonings.,"Shrimp and Vegetable on Sizzling Plate.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$18.95 ,https://stream.quickposhub.com/89c8b6f8573343dcae6db257e6b6f95a.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
136,X17L. Chicken LemonGrass,X17L,Hamilton,STIR FRIED,"Chicken, Lemongrass, Steamed Rice.","Chicken, Lemongrass served with Steamed Rice
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.50 ,https://stream.quickposhub.com/29ac8f50079a45fcbc26533b46d7322e.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
137,F10L.CRISPY Egg (SEAFOOD),F10L,Hamilton,STIR FRIED,"crispy egg, seafood, egg noodle, seasonal vegetables, baby corn.","CRISPY egg noodle, seafood, seasonal vegetable, baby corn.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note ).",$17.75 ,https://stream.quickposhub.com/c055273dfc574f53a14b403504d8beaa.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
138,F08L.SOFT EggNoodle (SEAFOOD),F08L,Hamilton,STIR FRIED,SOFT egg noodle / seafood / seasonal vegetable / baby corn.,"SOFT egg noodle, seafood, seasonal vegetable, baby corn.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note ).",$17.75 ,https://stream.quickposhub.com/20abebbd7b204902b603dbdba20f96c9.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
139,R18L.COMBINATION Fried Rice,R18L,Hamilton,STIR FRIED,chicken / shrimp / pork / sausage / peas / carrot / egg,"Chicken, shrimp, pork, sausage, peas, carrot, egg.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/b18228685a3a4b8780f5f99ad8e88def.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
140,X03L.SF (Seafood) Rice,X03L,Hamilton,STIR FRIED,assorted seafoods / rice / vegetables,"Vegetable, assorted seafoods.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.75 ,https://stream.quickposhub.com/ed79cc2fa62643f2bccdbba8a3c64430.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
141,X15L. Sizzling BEEF,X15L,Hamilton,STIR FRIED,"beef, bell peppers, onions, garlic, soy sauce, oyster sauce, salt, pepper, cooking oil / cornstarch, water.",Beef and Vegetable on Sizzling Plate,$18.95 ,https://stream.quickposhub.com/bed92a9d6b5c462eaa7dcf03fab83552.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
142,X14L.SF (SHRIMP) w/Cashew,X14L.,Hamilton,STIR FRIED,Shrimp / Vegetable / Cashews,"Shrimp, Vegetable and Cashews.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.75 ,https://stream.quickposhub.com/e540a9f11c1e4c3182af785efabc75d7.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
143,F02L. SHRIMP PadThai,F02L,Hamilton,STIR FRIED, succulent shrimp/crunchy fried tofu bites/fried egg/chewy rice noodles/sautéed white onions/homemade Pad Thai sauc,"Are you ready to experience the unforgettable taste of Toronto Pho's Famous Shrimp Pad Thai dish? This classic recipe has been taken to mouthwatering new heights with succulent shrimp, crunchy fried tofu bites, fried egg and chewy rice noodles combined with sautéed white onions in a fragrant , secret, homemade Pad Thai sauce. Bite into a little burst of spice and flavor that will have you asking for more! Our recipe is unlike any other – the perfect combination of tastes and textures. Leave it up to us to make this timeless dish like nothing you've ever experienced before. Try our famous Shrimp Pad Thai today and have your taste buds thanking you later! 
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please sele""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/e962734cdf5a4c2592f6ed04ea2f1ed8.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
144,R15L.CHICKEN Fried Rice,R15L,Hamilton,STIR FRIED, Chicken / Peas / Carrots / Egg,"Chicken, Peas, Carrots, Egg.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/bdd007a2d6d243aba16cec6b4e5700de.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
145,F04L.SF Rice Noodle (BEEF),F04L,Hamilton,STIR FRIED,beef / stir fry sauce / seasonal vegetables / baby corn / thick cut flat rice noodles.,"Our Stir Fried Rice Noodle with Beef is a savory, satisfying dish. Succulent beef mixed in savory stir fry sauce and combined with crunchy seasonal vegetables - including baby corn on top of thick cut flat rice noodles – makes it unforgettable! **
 
Extra Sauce won 't be given with the note.
 (If you require cutlery set, please selec""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/863991c8454b4667abac43bbc3ac1273.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
146,X13L.SF (CHICKEN) w/Cashew,X13L,Hamilton,STIR FRIED,chicken / cashews / vegetables / extra sauce,"Chicken, Vegetable and Cashews.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.75 ,https://stream.quickposhub.com/a84d432f8df04359854bb03aa4291ac0.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
147,F06L.SF Rice Noodle (SEAFOOD),F06L,Hamilton,STIR FRIED,squid/shrimp/imitation crab/mussels/fish balls/seasonal vegetables/baby corn/thick cut flat rice noodles/signature savory sauce,"Treat your seafood-loving taste buds to Toronto Pho's Stir Fried Rice Noodle Delight! This tantalizing dish features succulent pieces of squid, juicy shrimp, deliciously sweet imitation crab and flavor-packed muscles plus fish balls presented atop crisply stir fried seasonal vegetables. To finish it off? Baby corn nestled onto a bed of sumptuous thick cut flat rice noodles smothered in our signature savory sauce. *Please note: Seafood ingredients are subject to seasonality.
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/393c1ea73a804b1d9ef99daaccfea519.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
148,F07L. SOFT Egg (MEAT+SEAFOOD),F07L.,Hamilton,STIR FRIED,soft egg noodle / beef / chicken / pork / seafood / seasonal vegetable / baby corn,"SOFT egg noodle, beef, chicken, pork, seafood, seasonal vegetable, baby corn.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won' t be given with the note).",$17.75 ,https://stream.quickposhub.com/d2e2963aca7e4b7d9eaff3a376af9261.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
149,X01L.SF Cube Beef,X01L,Hamilton,STIR FRIED,Beef / Red pepper / Green pepper / Onion / Vegetable oil,"Beef, red/green pepper, onion, vegetable
",$17.75 ,https://stream.quickposhub.com/cb5bf305e92f48e9953061ddaddf53f1.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
150,F01L.CHICKEN PadThai,F01L,Hamilton,STIR FRIED,"chicken, tofu, rice noodles, fried egg, white onions, crushed peanuts, secret Pad Thai sauce.","Toronto Pho's Famous Pad Thai – the delicious dish that packs a flavorful punch! Our take on this classic recipe is unlike any other, with succulent chicken and crunchy fried tofu bites, fried egg combined with chewy rice noodles, sautéed white onions, and topped with crushed peanuts to create an irresistible combination of tastes. But the star of this dish is our in-house secret Pad Thai sauce – fragrant and made from scratch. Every bite of this savory delight gives you a little kick of spice as well as an unforgettable burst of flavor.
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please se""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/3fddf002bac343bbb1b7633114ebfbc1.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
151,F09L.CRISPY Egg (MEAT+SEAFOOD),F09L,Hamilton,STIR FRIED,"crispy egg, crispy egg noodle, beef, chicken, pork, seafood, seasonal vegetable, baby corn.","CRISPY egg noodle, beef, chicken, pork, seafood, seasonal vegetable, baby corn.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won' t be given with the note).",$17.75 ,https://stream.quickposhub.com/b03e7959e82e4f3ab2d7e841043b83c5.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
152,X02L.SF (Meat+Seafood) Rice,X02L.,Hamilton,STIR FRIED,beef / pork / chicken / seafood / rice / vegetables,"Vegetable, beef, pork, chicken, seafood",$17.75 ,https://stream.quickposhub.com/a96f1a1bb3b04726bc6d75f3f0313ff9.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
153,F03L. Chicken & Shrimp PadThai,F03L,Hamilton,STIR FRIED,"Chicken, shrimp, tofu, white onions, Pad Thai sauce, rice noodles, scrambled egg, peanuts.","For a truly unforgettable culinary experience, try Toronto Pho's Famous Chicken and Shrimp Pad Thai! This traditional dish is given its own delicious twist with succulent chicken and shrimp combined with crunchy fried tofu bites and sautéed white onions. All of these flavors are then topped off with our in-house secret Pad Thai sauce that creates a fragrant blend of aromas with just the right kick of spice. It all comes together on a bed of chewy rice noodles, lightly fried scrambled egg, and crushed peanuts for an added texture you won 't find anywhere else. Whether you're a fan of bold flavors or looking for something more subtle, this Chicken and Shrimp Pad Thai will have your mouth watering as soon as you take your first bite! 
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select""Add on Cutlery Set"", it won't be given with the note).",$17.75 ,https://stream.quickposhub.com/b0ab092c3b9547ff9a76b1a14e6a5666.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
154,R16L.SHRIMP Fried Rice,R16L,Hamilton,STIR FRIED,Shrimp / Peas / Carrots / Egg.,"Shrimp, Peas, Carrots, Egg.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.75 ,https://stream.quickposhub.com/b56b7608548a4112a51e4e3b018a6a36.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
155,VG05.(VEG) Pho,VG05,Hamilton,VEGETARIAN, vegetable broth/ rice noodles/ tofu/ bean sprouts/ Thai basil/ lime wedges/ hoisin sauce/ sriracha/ green onions,,$17.75 ,https://stream.quickposhub.com/deef641136604595b0349f179dbc157d.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
156,VG22.(VEG)Beef+Spring Roll,VG22,Hamilton,VEGETARIAN,/ mixed vegetables / soy protein / seasonings / wrap / oil.,,$16.95 ,https://stream.quickposhub.com/47aa6eba72004929961ebf8bc9ed640b.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
157,VG18.(VEG) Chicken Fried Rice,VG18,Hamilton,VEGETARIAN,rice / mixed vegetables / soy sauce / garlic / ginger / eggs / green onions / sesame oil,,$17.75 ,https://stream.quickposhub.com/0b73e903bee84fcd8eab20fbf15a244b.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
158,VG10.(VEG) SOFT Noodle,VG10,Hamilton,VEGETARIAN, soft wheat flour/ water/ salt.,,$17.75 ,https://stream.quickposhub.com/1e22522fa80f42e392226d852f1cf32e.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
159,VG01.(VEG) Spring Roll(4),VG01,Hamilton,VEGETARIAN,"shredded cabbage/carrots/mushrooms, vermicelli noodles, soy sauce, sesame oil, rice paper wrappers.",,$13.75 ,https://stream.quickposhub.com/dbb037ebe7a74509bfe4878ef200e13d.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
160,VG11.(VEG) SF Tofu + Rice,VG11,Hamilton,VEGETARIAN,chickpeas/lemongrass/coconut milk/onions/garlic/ginger/tomato paste/coconut oil/spices.,,$17.75 ,https://stream.quickposhub.com/1979fcd1c9394754b7707f5963ef7b93.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
161,VG08.(VEG)Chicken Pho,VG08,Hamilton,VEGETARIAN,vegetable broth / rice noodles / tofu / bean sprouts / cilantro / lime / jalapeno / sriracha / hoisin sauce,,$17.75 ,https://stream.quickposhub.com/d8d86280b574436880b5b85dd941923c.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
162,VG07.(VEG)SPICY VermicelliSoup,VG07.,Hamilton,VEGETARIAN,vermicelli noodles/spicy broth/vegetables/tofu/seasonings/herbs.,,$17.50 ,https://stream.quickposhub.com/d80884c48b3c41ffbd1e8e75aeb4fc60.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
163,VG02.(ROLL) Tofu (4),VG02,Hamilton,VEGETARIAN, Tofu / Rice / Avocado / Cucumber / Carrot / Sesame Seeds / Nori Seaweed,,$17.75 ,https://stream.quickposhub.com/cfb1c4541372480aaf22ad0688ccea8a.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
164,VG04.(VEG)MangoSalad (TOFU),VG04,Hamilton,VEGETARIAN,mango / tofu,,$16.50 ,https://stream.quickposhub.com/dbf7987b7734462eb56577060070ffe3.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
165,VG21.(VEG)Chick+Spring Roll,VG21,Hamilton,VEGETARIAN,chickpeas/onions/carrots/spices/garlic/lime juice/soy sauce/rice paper/oil.,,$16.95 ,https://stream.quickposhub.com/e17120aa52de47c08586403151d062c3.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
166,VG19.(VEG) BEEF Fried Rice,VG19,Hamilton,VEGETARIAN,beefless beef strips/ jasmine rice/ onions/ bell peppers/ peas/ carrots/ soy sauce/ garlic/ ginger/ sesame oil.,,$17.75 ,https://stream.quickposhub.com/9c3583c33a41481da44651a7766d5ab3.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
167,VG20.(VEG)VermicellSpring Roll,VG20,Hamilton,VEGETARIAN,vermicelli noodles/ carrots/ cabbage/ mushrooms/ tofu/ rice paper wrappers/ soy sauce/ garlic/ ginger/ sesame oil/ cilantro,,$16.95 ,https://stream.quickposhub.com/bad664b91ae4416d8a90434ce94c27b8.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
168,VG17.TOFU PadThai,VG17,Hamilton,VEGETARIAN,chewy rice noodles/crunchy fried tofu bites/sautéed white onions/crushed peanut,"Introducing Toronto Pho's Famous Tofu Pad Thai – a dish that's sure to tantalize your taste buds! Each mouthwatering bite comes packed full of flavor and spice, thanks to our house-made secret Pad Thai sauce. We start with a bed of chewy rice noodles, crunchy fried tofu bites and sautéed white onions before topping it all off with crushed peanuts for added texture and deliciousne",$17.75 ,https://stream.quickposhub.com/f73f7cf7d3f7483a8185d8ec6d40f2ff.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
169,VG09.(VEG)SF Noodle (TOFU),VG09,Hamilton,VEGETARIAN,"Tofu, noodles, and a variety of vegetables such as carrots, bell peppers, and broccoli.",,$17.75 ,https://stream.quickposhub.com/80adbc8645e74947969deeb903ae042f.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
170,VG11.(VEG)SF Chick+Lemongrass,VG11,Hamilton,VEGETARIAN,chickpeas/lemongrass/coconut milk/onions/garlic/ginger/tomato paste/coconut oil/spices.,,$17.75 ,https://stream.quickposhub.com/e9b1416d1a3f4212a2725fd62c1948e1.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
171,V07L.(VER)Chicken+SpringRoll,V07L,Hamilton,VERMICELLI,"Chicken, Spring roll, Vermicelli, Vegetable, Fish sauce, Peanut","Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/5a51e49d05e04b13a7e421c66851cd55.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
172,V08L.(VER)Beef+SpringRoll,V08L,Hamilton,VERMICELLI,"Beef, Spring Roll, Vermicelli, Vegetable, Fish Sauce, Peanut","Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/584bbe7bc61a4910b8e713e0b3620ab6.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
173,V10L.(VER)Pork+PorkStick,V10L,Hamilton,VERMICELLI,Pork/PorkStick/Vermicelli/Vegetable/Fish Sauce/PEANUT,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/b4e27dc8e8724f6e9b74503b36cc39fa.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
174,V12L.(VER)Pork+ShrimpSugarCane,V12L,Hamilton,VERMICELLI,Pork / Shrimp / Sugar Cane / Vermicelli / Vegetable / Fish Sauce / Peanut.,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$17.50 ,https://stream.quickposhub.com/861a9c7150a24e9c8586dc20a613aff8.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
175,V02L.(VER) SpringRoll,V02L,Hamilton,VERMICELLI,Vermicelli / Vegetables / Fish Sauce / Peanut,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/be62a9e765a942aa94699ef64c804c1b.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
176,V13L.(VER)Beef+ShrimpSugarCane,V13L,Hamilton,VERMICELLI,Beef / Shrimp / Sugar Cane / Vermicelli / Vegetable / Fish Sauce / Peanut.,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$17.50 ,https://stream.quickposhub.com/47a72eb89ec14e6d9dbdb90f0c008939.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
177,V01L.(VER)Pork,V01L,Hamilton,VERMICELLI,Pork / Vermicelli / Vegetable / Fish Sauce / Peanut,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/c1d47d3b78fc4a85a9fbfac0fe45f1ef.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
178,V04L.(VER) Beef,V04L,Hamilton,VERMICELLI,Beef/Vermicelli/Vegetable/Fish Sauce/PEANUT.,"Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/4ae04ed6befa42c598cf1debc1666852.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
179,V03L.(VER) Chicken,V03L,Hamilton,VERMICELLI,"Chicken, Vermicelli, Vegetable, Fish Sauce, Peanut","Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/e0e928de074b43dc8d1835ab291c8e2c.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
180,V06L.(VER)Pork+SpringRoll,V06L,Hamilton,VERMICELLI," Pork, Spring Roll Wrapper, Vermicelli, Vegetables, Fish Sauce, Peanut.","Served with Vermicelli, Vegetable, Fish Sauce and PEANUT. **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note)",$16.95 ,https://stream.quickposhub.com/7d6755d8bb68403788985f9cb97df989.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
